rot,Date,day,depth_cm,value,dul_mm,year,site
cc,2000-02-17,48,45 cm depth,0.367,0.32,2000,deka
cc,2000-02-17,48,75 cm depth,0.388,0.317,2000,deka
cc,2000-02-17,48,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-18,49,7 cm depth,0.345,0.317,2000,deka
cc,2000-02-18,49,22 cm depth,0.356,0.317,2000,deka
cc,2000-02-18,49,45 cm depth,0.367,0.32,2000,deka
cc,2000-02-18,49,75 cm depth,0.388,0.317,2000,deka
cc,2000-02-18,49,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-19,50,7 cm depth,0.361,0.317,2000,deka
cc,2000-02-19,50,22 cm depth,0.363,0.317,2000,deka
cc,2000-02-19,50,45 cm depth,0.369,0.32,2000,deka
cc,2000-02-19,50,75 cm depth,0.39,0.317,2000,deka
cc,2000-02-19,50,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-20,51,7 cm depth,0.356,0.317,2000,deka
cc,2000-02-20,51,22 cm depth,0.363,0.317,2000,deka
cc,2000-02-20,51,45 cm depth,0.371,0.32,2000,deka
cc,2000-02-20,51,75 cm depth,0.393,0.317,2000,deka
cc,2000-02-20,51,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-21,52,7 cm depth,0.352,0.317,2000,deka
cc,2000-02-21,52,22 cm depth,0.361,0.317,2000,deka
cc,2000-02-21,52,45 cm depth,0.371,0.32,2000,deka
cc,2000-02-21,52,75 cm depth,0.396,0.317,2000,deka
cc,2000-02-21,52,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-22,53,7 cm depth,0.348,0.317,2000,deka
cc,2000-02-22,53,22 cm depth,0.359,0.317,2000,deka
cc,2000-02-22,53,45 cm depth,0.371,0.32,2000,deka
cc,2000-02-22,53,75 cm depth,0.397,0.317,2000,deka
cc,2000-02-22,53,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-23,54,7 cm depth,0.345,0.317,2000,deka
cc,2000-02-23,54,22 cm depth,0.358,0.317,2000,deka
cc,2000-02-23,54,45 cm depth,0.371,0.32,2000,deka
cc,2000-02-23,54,75 cm depth,0.397,0.317,2000,deka
cc,2000-02-23,54,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-24,55,7 cm depth,0.344,0.317,2000,deka
cc,2000-02-24,55,22 cm depth,0.357,0.317,2000,deka
cc,2000-02-24,55,45 cm depth,0.371,0.32,2000,deka
cc,2000-02-24,55,75 cm depth,0.397,0.317,2000,deka
cc,2000-02-24,55,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-25,56,7 cm depth,0.381,0.317,2000,deka
cc,2000-02-25,56,22 cm depth,0.377,0.317,2000,deka
cc,2000-02-25,56,45 cm depth,0.379,0.32,2000,deka
cc,2000-02-25,56,75 cm depth,0.401,0.317,2000,deka
cc,2000-02-25,56,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-26,57,7 cm depth,0.367,0.317,2000,deka
cc,2000-02-26,57,22 cm depth,0.374,0.317,2000,deka
cc,2000-02-26,57,45 cm depth,0.386,0.32,2000,deka
cc,2000-02-26,57,75 cm depth,0.408,0.317,2000,deka
cc,2000-02-26,57,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-27,58,7 cm depth,0.36,0.317,2000,deka
cc,2000-02-27,58,22 cm depth,0.371,0.317,2000,deka
cc,2000-02-27,58,45 cm depth,0.388,0.32,2000,deka
cc,2000-02-27,58,75 cm depth,0.411,0.317,2000,deka
cc,2000-02-27,58,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-28,59,7 cm depth,0.355,0.317,2000,deka
cc,2000-02-28,59,22 cm depth,0.368,0.317,2000,deka
cc,2000-02-28,59,45 cm depth,0.388,0.32,2000,deka
cc,2000-02-28,59,75 cm depth,0.412,0.317,2000,deka
cc,2000-02-28,59,105 cm depth,0.323,0.311,2000,deka
cc,2000-02-29,60,7 cm depth,0.352,0.317,2000,deka
cc,2000-02-29,60,22 cm depth,0.367,0.317,2000,deka
cc,2000-02-29,60,45 cm depth,0.388,0.32,2000,deka
cc,2000-02-29,60,75 cm depth,0.411,0.317,2000,deka
cc,2000-02-29,60,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-01,61,7 cm depth,0.351,0.317,2000,deka
cc,2000-03-01,61,22 cm depth,0.366,0.317,2000,deka
cc,2000-03-01,61,45 cm depth,0.387,0.32,2000,deka
cc,2000-03-01,61,75 cm depth,0.41,0.317,2000,deka
cc,2000-03-01,61,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-02,62,7 cm depth,0.35,0.317,2000,deka
cc,2000-03-02,62,22 cm depth,0.365,0.317,2000,deka
cc,2000-03-02,62,45 cm depth,0.386,0.32,2000,deka
cc,2000-03-02,62,75 cm depth,0.41,0.317,2000,deka
cc,2000-03-02,62,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-03,63,7 cm depth,0.349,0.317,2000,deka
cc,2000-03-03,63,22 cm depth,0.364,0.317,2000,deka
cc,2000-03-03,63,45 cm depth,0.385,0.32,2000,deka
cc,2000-03-03,63,75 cm depth,0.409,0.317,2000,deka
cc,2000-03-03,63,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-04,64,7 cm depth,0.348,0.317,2000,deka
cc,2000-03-04,64,22 cm depth,0.363,0.317,2000,deka
cc,2000-03-04,64,45 cm depth,0.384,0.32,2000,deka
cc,2000-03-04,64,75 cm depth,0.408,0.317,2000,deka
cc,2000-03-04,64,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-05,65,7 cm depth,0.347,0.317,2000,deka
cc,2000-03-05,65,22 cm depth,0.362,0.317,2000,deka
cc,2000-03-05,65,45 cm depth,0.382,0.32,2000,deka
cc,2000-03-05,65,75 cm depth,0.407,0.317,2000,deka
cc,2000-03-05,65,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-06,66,7 cm depth,0.345,0.317,2000,deka
cc,2000-03-06,66,22 cm depth,0.361,0.317,2000,deka
cc,2000-03-06,66,45 cm depth,0.381,0.32,2000,deka
cc,2000-03-06,66,75 cm depth,0.406,0.317,2000,deka
cc,2000-03-06,66,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-07,67,7 cm depth,0.343,0.317,2000,deka
cc,2000-03-07,67,22 cm depth,0.36,0.317,2000,deka
cc,2000-03-07,67,45 cm depth,0.38,0.32,2000,deka
cc,2000-03-07,67,75 cm depth,0.405,0.317,2000,deka
cc,2000-03-07,67,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-08,68,7 cm depth,0.342,0.317,2000,deka
cc,2000-03-08,68,22 cm depth,0.359,0.317,2000,deka
cc,2000-03-08,68,45 cm depth,0.378,0.32,2000,deka
cc,2000-03-08,68,75 cm depth,0.404,0.317,2000,deka
cc,2000-03-08,68,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-09,69,7 cm depth,0.342,0.317,2000,deka
cc,2000-03-09,69,22 cm depth,0.358,0.317,2000,deka
cc,2000-03-09,69,45 cm depth,0.377,0.32,2000,deka
cc,2000-03-09,69,75 cm depth,0.402,0.317,2000,deka
cc,2000-03-09,69,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-10,70,7 cm depth,0.344,0.317,2000,deka
cc,2000-03-10,70,22 cm depth,0.358,0.317,2000,deka
cc,2000-03-10,70,45 cm depth,0.376,0.32,2000,deka
cc,2000-03-10,70,75 cm depth,0.401,0.317,2000,deka
cc,2000-03-10,70,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-11,71,7 cm depth,0.344,0.317,2000,deka
cc,2000-03-11,71,22 cm depth,0.358,0.317,2000,deka
cc,2000-03-11,71,45 cm depth,0.375,0.32,2000,deka
cc,2000-03-11,71,75 cm depth,0.401,0.317,2000,deka
cc,2000-03-11,71,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-12,72,7 cm depth,0.344,0.317,2000,deka
cc,2000-03-12,72,22 cm depth,0.358,0.317,2000,deka
cc,2000-03-12,72,45 cm depth,0.374,0.32,2000,deka
cc,2000-03-12,72,75 cm depth,0.4,0.317,2000,deka
cc,2000-03-12,72,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-13,73,7 cm depth,0.342,0.317,2000,deka
cc,2000-03-13,73,22 cm depth,0.357,0.317,2000,deka
cc,2000-03-13,73,45 cm depth,0.373,0.32,2000,deka
cc,2000-03-13,73,75 cm depth,0.399,0.317,2000,deka
cc,2000-03-13,73,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-14,74,7 cm depth,0.343,0.317,2000,deka
cc,2000-03-14,74,22 cm depth,0.357,0.317,2000,deka
cc,2000-03-14,74,45 cm depth,0.372,0.32,2000,deka
cc,2000-03-14,74,75 cm depth,0.398,0.317,2000,deka
cc,2000-03-14,74,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-15,75,7 cm depth,0.344,0.317,2000,deka
cc,2000-03-15,75,22 cm depth,0.357,0.317,2000,deka
cc,2000-03-15,75,45 cm depth,0.372,0.32,2000,deka
cc,2000-03-15,75,75 cm depth,0.398,0.317,2000,deka
cc,2000-03-15,75,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-16,76,7 cm depth,0.343,0.317,2000,deka
cc,2000-03-16,76,22 cm depth,0.356,0.317,2000,deka
cc,2000-03-16,76,45 cm depth,0.371,0.32,2000,deka
cc,2000-03-16,76,75 cm depth,0.397,0.317,2000,deka
cc,2000-03-16,76,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-17,77,7 cm depth,0.341,0.317,2000,deka
cc,2000-03-17,77,22 cm depth,0.355,0.317,2000,deka
cc,2000-03-17,77,45 cm depth,0.37,0.32,2000,deka
cc,2000-03-17,77,75 cm depth,0.397,0.317,2000,deka
cc,2000-03-17,77,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-18,78,7 cm depth,0.341,0.317,2000,deka
cc,2000-03-18,78,22 cm depth,0.355,0.317,2000,deka
cc,2000-03-18,78,45 cm depth,0.37,0.32,2000,deka
cc,2000-03-18,78,75 cm depth,0.396,0.317,2000,deka
cc,2000-03-18,78,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-19,79,7 cm depth,0.341,0.317,2000,deka
cc,2000-03-19,79,22 cm depth,0.355,0.317,2000,deka
cc,2000-03-19,79,45 cm depth,0.369,0.32,2000,deka
cc,2000-03-19,79,75 cm depth,0.395,0.317,2000,deka
cc,2000-03-19,79,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-20,80,7 cm depth,0.352,0.317,2000,deka
cc,2000-03-20,80,22 cm depth,0.358,0.317,2000,deka
cc,2000-03-20,80,45 cm depth,0.369,0.32,2000,deka
cc,2000-03-20,80,75 cm depth,0.395,0.317,2000,deka
cc,2000-03-20,80,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-21,81,7 cm depth,0.363,0.317,2000,deka
cc,2000-03-21,81,22 cm depth,0.366,0.317,2000,deka
cc,2000-03-21,81,45 cm depth,0.373,0.32,2000,deka
cc,2000-03-21,81,75 cm depth,0.398,0.317,2000,deka
cc,2000-03-21,81,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-22,82,7 cm depth,0.356,0.317,2000,deka
cc,2000-03-22,82,22 cm depth,0.364,0.317,2000,deka
cc,2000-03-22,82,45 cm depth,0.375,0.32,2000,deka
cc,2000-03-22,82,75 cm depth,0.4,0.317,2000,deka
cc,2000-03-22,82,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-23,83,7 cm depth,0.352,0.317,2000,deka
cc,2000-03-23,83,22 cm depth,0.363,0.317,2000,deka
cc,2000-03-23,83,45 cm depth,0.376,0.32,2000,deka
cc,2000-03-23,83,75 cm depth,0.401,0.317,2000,deka
cc,2000-03-23,83,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-24,84,7 cm depth,0.347,0.317,2000,deka
cc,2000-03-24,84,22 cm depth,0.361,0.317,2000,deka
cc,2000-03-24,84,45 cm depth,0.376,0.32,2000,deka
cc,2000-03-24,84,75 cm depth,0.401,0.317,2000,deka
cc,2000-03-24,84,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-25,85,7 cm depth,0.346,0.317,2000,deka
cc,2000-03-25,85,22 cm depth,0.36,0.317,2000,deka
cc,2000-03-25,85,45 cm depth,0.375,0.32,2000,deka
cc,2000-03-25,85,75 cm depth,0.401,0.317,2000,deka
cc,2000-03-25,85,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-26,86,7 cm depth,0.342,0.317,2000,deka
cc,2000-03-26,86,22 cm depth,0.358,0.317,2000,deka
cc,2000-03-26,86,45 cm depth,0.374,0.32,2000,deka
cc,2000-03-26,86,75 cm depth,0.4,0.317,2000,deka
cc,2000-03-26,86,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-27,87,7 cm depth,0.339,0.317,2000,deka
cc,2000-03-27,87,22 cm depth,0.356,0.317,2000,deka
cc,2000-03-27,87,45 cm depth,0.373,0.32,2000,deka
cc,2000-03-27,87,75 cm depth,0.399,0.317,2000,deka
cc,2000-03-27,87,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-28,88,7 cm depth,0.34,0.317,2000,deka
cc,2000-03-28,88,22 cm depth,0.355,0.317,2000,deka
cc,2000-03-28,88,45 cm depth,0.372,0.32,2000,deka
cc,2000-03-28,88,75 cm depth,0.398,0.317,2000,deka
cc,2000-03-28,88,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-29,89,7 cm depth,0.341,0.317,2000,deka
cc,2000-03-29,89,22 cm depth,0.355,0.317,2000,deka
cc,2000-03-29,89,45 cm depth,0.371,0.32,2000,deka
cc,2000-03-29,89,75 cm depth,0.397,0.317,2000,deka
cc,2000-03-29,89,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-30,90,7 cm depth,0.338,0.317,2000,deka
cc,2000-03-30,90,22 cm depth,0.354,0.317,2000,deka
cc,2000-03-30,90,45 cm depth,0.37,0.32,2000,deka
cc,2000-03-30,90,75 cm depth,0.396,0.317,2000,deka
cc,2000-03-30,90,105 cm depth,0.323,0.311,2000,deka
cc,2000-03-31,91,7 cm depth,0.336,0.317,2000,deka
cc,2000-03-31,91,22 cm depth,0.353,0.317,2000,deka
cc,2000-03-31,91,45 cm depth,0.368,0.32,2000,deka
cc,2000-03-31,91,75 cm depth,0.395,0.317,2000,deka
cc,2000-03-31,91,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-01,92,7 cm depth,0.333,0.317,2000,deka
cc,2000-04-01,92,22 cm depth,0.351,0.317,2000,deka
cc,2000-04-01,92,45 cm depth,0.367,0.32,2000,deka
cc,2000-04-01,92,75 cm depth,0.393,0.317,2000,deka
cc,2000-04-01,92,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-02,93,7 cm depth,0.335,0.317,2000,deka
cc,2000-04-02,93,22 cm depth,0.351,0.317,2000,deka
cc,2000-04-02,93,45 cm depth,0.365,0.32,2000,deka
cc,2000-04-02,93,75 cm depth,0.392,0.317,2000,deka
cc,2000-04-02,93,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-03,94,7 cm depth,0.335,0.317,2000,deka
cc,2000-04-03,94,22 cm depth,0.35,0.317,2000,deka
cc,2000-04-03,94,45 cm depth,0.364,0.32,2000,deka
cc,2000-04-03,94,75 cm depth,0.391,0.317,2000,deka
cc,2000-04-03,94,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-04,95,7 cm depth,0.335,0.317,2000,deka
cc,2000-04-04,95,22 cm depth,0.35,0.317,2000,deka
cc,2000-04-04,95,45 cm depth,0.364,0.32,2000,deka
cc,2000-04-04,95,75 cm depth,0.388,0.317,2000,deka
cc,2000-04-04,95,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-05,96,7 cm depth,0.334,0.317,2000,deka
cc,2000-04-05,96,22 cm depth,0.35,0.317,2000,deka
cc,2000-04-05,96,45 cm depth,0.364,0.32,2000,deka
cc,2000-04-05,96,75 cm depth,0.386,0.317,2000,deka
cc,2000-04-05,96,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-06,97,7 cm depth,0.333,0.317,2000,deka
cc,2000-04-06,97,22 cm depth,0.349,0.317,2000,deka
cc,2000-04-06,97,45 cm depth,0.363,0.32,2000,deka
cc,2000-04-06,97,75 cm depth,0.384,0.317,2000,deka
cc,2000-04-06,97,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-07,98,7 cm depth,0.33,0.317,2000,deka
cc,2000-04-07,98,22 cm depth,0.348,0.317,2000,deka
cc,2000-04-07,98,45 cm depth,0.362,0.32,2000,deka
cc,2000-04-07,98,75 cm depth,0.382,0.317,2000,deka
cc,2000-04-07,98,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-08,99,7 cm depth,0.341,0.317,2000,deka
cc,2000-04-08,99,22 cm depth,0.35,0.317,2000,deka
cc,2000-04-08,99,45 cm depth,0.362,0.32,2000,deka
cc,2000-04-08,99,75 cm depth,0.38,0.317,2000,deka
cc,2000-04-08,99,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-09,100,7 cm depth,0.337,0.317,2000,deka
cc,2000-04-09,100,22 cm depth,0.35,0.317,2000,deka
cc,2000-04-09,100,45 cm depth,0.361,0.32,2000,deka
cc,2000-04-09,100,75 cm depth,0.379,0.317,2000,deka
cc,2000-04-09,100,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-10,101,7 cm depth,0.333,0.317,2000,deka
cc,2000-04-10,101,22 cm depth,0.348,0.317,2000,deka
cc,2000-04-10,101,45 cm depth,0.361,0.32,2000,deka
cc,2000-04-10,101,75 cm depth,0.378,0.317,2000,deka
cc,2000-04-10,101,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-11,102,7 cm depth,0.336,0.317,2000,deka
cc,2000-04-11,102,22 cm depth,0.348,0.317,2000,deka
cc,2000-04-11,102,45 cm depth,0.36,0.32,2000,deka
cc,2000-04-11,102,75 cm depth,0.377,0.317,2000,deka
cc,2000-04-11,102,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-12,103,7 cm depth,0.338,0.317,2000,deka
cc,2000-04-12,103,22 cm depth,0.349,0.317,2000,deka
cc,2000-04-12,103,45 cm depth,0.36,0.32,2000,deka
cc,2000-04-12,103,75 cm depth,0.376,0.317,2000,deka
cc,2000-04-12,103,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-13,104,7 cm depth,0.334,0.317,2000,deka
cc,2000-04-13,104,22 cm depth,0.348,0.317,2000,deka
cc,2000-04-13,104,45 cm depth,0.359,0.32,2000,deka
cc,2000-04-13,104,75 cm depth,0.375,0.317,2000,deka
cc,2000-04-13,104,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-14,105,7 cm depth,0.332,0.317,2000,deka
cc,2000-04-14,105,22 cm depth,0.346,0.317,2000,deka
cc,2000-04-14,105,45 cm depth,0.358,0.32,2000,deka
cc,2000-04-14,105,75 cm depth,0.374,0.317,2000,deka
cc,2000-04-14,105,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-15,106,7 cm depth,0.327,0.317,2000,deka
cc,2000-04-15,106,22 cm depth,0.344,0.317,2000,deka
cc,2000-04-15,106,45 cm depth,0.357,0.32,2000,deka
cc,2000-04-15,106,75 cm depth,0.372,0.317,2000,deka
cc,2000-04-15,106,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-16,107,7 cm depth,0.323,0.317,2000,deka
cc,2000-04-16,107,22 cm depth,0.342,0.317,2000,deka
cc,2000-04-16,107,45 cm depth,0.356,0.32,2000,deka
cc,2000-04-16,107,75 cm depth,0.37,0.317,2000,deka
cc,2000-04-16,107,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-17,108,7 cm depth,0.36,0.317,2000,deka
cc,2000-04-17,108,22 cm depth,0.355,0.317,2000,deka
cc,2000-04-17,108,45 cm depth,0.358,0.32,2000,deka
cc,2000-04-17,108,75 cm depth,0.37,0.317,2000,deka
cc,2000-04-17,108,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-18,109,7 cm depth,0.353,0.317,2000,deka
cc,2000-04-18,109,22 cm depth,0.358,0.317,2000,deka
cc,2000-04-18,109,45 cm depth,0.361,0.32,2000,deka
cc,2000-04-18,109,75 cm depth,0.371,0.317,2000,deka
cc,2000-04-18,109,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-19,110,7 cm depth,0.347,0.317,2000,deka
cc,2000-04-19,110,22 cm depth,0.356,0.317,2000,deka
cc,2000-04-19,110,45 cm depth,0.362,0.32,2000,deka
cc,2000-04-19,110,75 cm depth,0.373,0.317,2000,deka
cc,2000-04-19,110,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-20,111,7 cm depth,0.396,0.317,2000,deka
cc,2000-04-20,111,22 cm depth,0.39,0.317,2000,deka
cc,2000-04-20,111,45 cm depth,0.379,0.32,2000,deka
cc,2000-04-20,111,75 cm depth,0.381,0.317,2000,deka
cc,2000-04-20,111,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-21,112,7 cm depth,0.394,0.317,2000,deka
cc,2000-04-21,112,22 cm depth,0.395,0.317,2000,deka
cc,2000-04-21,112,45 cm depth,0.397,0.32,2000,deka
cc,2000-04-21,112,75 cm depth,0.412,0.317,2000,deka
cc,2000-04-21,112,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-22,113,7 cm depth,0.367,0.317,2000,deka
cc,2000-04-22,113,22 cm depth,0.382,0.317,2000,deka
cc,2000-04-22,113,45 cm depth,0.407,0.32,2000,deka
cc,2000-04-22,113,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-22,113,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-23,114,7 cm depth,0.359,0.317,2000,deka
cc,2000-04-23,114,22 cm depth,0.378,0.317,2000,deka
cc,2000-04-23,114,45 cm depth,0.407,0.32,2000,deka
cc,2000-04-23,114,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-23,114,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-24,115,7 cm depth,0.361,0.317,2000,deka
cc,2000-04-24,115,22 cm depth,0.378,0.317,2000,deka
cc,2000-04-24,115,45 cm depth,0.406,0.32,2000,deka
cc,2000-04-24,115,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-24,115,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-25,116,7 cm depth,0.355,0.317,2000,deka
cc,2000-04-25,116,22 cm depth,0.375,0.317,2000,deka
cc,2000-04-25,116,45 cm depth,0.403,0.32,2000,deka
cc,2000-04-25,116,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-25,116,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-26,117,7 cm depth,0.352,0.317,2000,deka
cc,2000-04-26,117,22 cm depth,0.372,0.317,2000,deka
cc,2000-04-26,117,45 cm depth,0.399,0.32,2000,deka
cc,2000-04-26,117,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-26,117,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-27,118,7 cm depth,0.349,0.317,2000,deka
cc,2000-04-27,118,22 cm depth,0.369,0.317,2000,deka
cc,2000-04-27,118,45 cm depth,0.394,0.32,2000,deka
cc,2000-04-27,118,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-27,118,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-28,119,7 cm depth,0.346,0.317,2000,deka
cc,2000-04-28,119,22 cm depth,0.366,0.317,2000,deka
cc,2000-04-28,119,45 cm depth,0.389,0.32,2000,deka
cc,2000-04-28,119,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-28,119,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-29,120,7 cm depth,0.344,0.317,2000,deka
cc,2000-04-29,120,22 cm depth,0.363,0.317,2000,deka
cc,2000-04-29,120,45 cm depth,0.385,0.32,2000,deka
cc,2000-04-29,120,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-29,120,105 cm depth,0.323,0.311,2000,deka
cc,2000-04-30,121,7 cm depth,0.351,0.317,2000,deka
cc,2000-04-30,121,22 cm depth,0.364,0.317,2000,deka
cc,2000-04-30,121,45 cm depth,0.383,0.32,2000,deka
cc,2000-04-30,121,75 cm depth,0.42,0.317,2000,deka
cc,2000-04-30,121,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-01,122,7 cm depth,0.344,0.317,2000,deka
cc,2000-05-01,122,22 cm depth,0.361,0.317,2000,deka
cc,2000-05-01,122,45 cm depth,0.381,0.32,2000,deka
cc,2000-05-01,122,75 cm depth,0.42,0.317,2000,deka
cc,2000-05-01,122,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-02,123,7 cm depth,0.344,0.317,2000,deka
cc,2000-05-02,123,22 cm depth,0.362,0.317,2000,deka
cc,2000-05-02,123,45 cm depth,0.385,0.32,2000,deka
cc,2000-05-02,123,75 cm depth,0.412,0.317,2000,deka
cc,2000-05-02,123,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-03,124,7 cm depth,0.341,0.317,2000,deka
cc,2000-05-03,124,22 cm depth,0.361,0.317,2000,deka
cc,2000-05-03,124,45 cm depth,0.384,0.32,2000,deka
cc,2000-05-03,124,75 cm depth,0.408,0.317,2000,deka
cc,2000-05-03,124,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-04,125,7 cm depth,0.337,0.317,2000,deka
cc,2000-05-04,125,22 cm depth,0.359,0.317,2000,deka
cc,2000-05-04,125,45 cm depth,0.381,0.32,2000,deka
cc,2000-05-04,125,75 cm depth,0.406,0.317,2000,deka
cc,2000-05-04,125,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-05,126,7 cm depth,0.334,0.317,2000,deka
cc,2000-05-05,126,22 cm depth,0.357,0.317,2000,deka
cc,2000-05-05,126,45 cm depth,0.379,0.32,2000,deka
cc,2000-05-05,126,75 cm depth,0.404,0.317,2000,deka
cc,2000-05-05,126,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-06,127,7 cm depth,0.33,0.317,2000,deka
cc,2000-05-06,127,22 cm depth,0.354,0.317,2000,deka
cc,2000-05-06,127,45 cm depth,0.376,0.32,2000,deka
cc,2000-05-06,127,75 cm depth,0.402,0.317,2000,deka
cc,2000-05-06,127,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-07,128,7 cm depth,0.327,0.317,2000,deka
cc,2000-05-07,128,22 cm depth,0.352,0.317,2000,deka
cc,2000-05-07,128,45 cm depth,0.373,0.32,2000,deka
cc,2000-05-07,128,75 cm depth,0.4,0.317,2000,deka
cc,2000-05-07,128,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-08,129,7 cm depth,0.334,0.317,2000,deka
cc,2000-05-08,129,22 cm depth,0.352,0.317,2000,deka
cc,2000-05-08,129,45 cm depth,0.371,0.32,2000,deka
cc,2000-05-08,129,75 cm depth,0.398,0.317,2000,deka
cc,2000-05-08,129,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-09,130,7 cm depth,0.332,0.317,2000,deka
cc,2000-05-09,130,22 cm depth,0.351,0.317,2000,deka
cc,2000-05-09,130,45 cm depth,0.369,0.32,2000,deka
cc,2000-05-09,130,75 cm depth,0.396,0.317,2000,deka
cc,2000-05-09,130,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-10,131,7 cm depth,0.371,0.317,2000,deka
cc,2000-05-10,131,22 cm depth,0.367,0.317,2000,deka
cc,2000-05-10,131,45 cm depth,0.372,0.32,2000,deka
cc,2000-05-10,131,75 cm depth,0.396,0.317,2000,deka
cc,2000-05-10,131,105 cm depth,0.323,0.311,2000,deka
cc,2000-05-11,132,7 cm depth,0.356,0.317,2000,deka
cc,2000-05-11,132,22 cm depth,0.365,0.317,2000,deka
cc,2000-05-11,132,45 cm depth,0.375,0.32,2000,deka
cc,2000-05-11,132,75 cm depth,0.399,0.317,2000,deka
cc,2000-05-11,132,105 cm depth,0.323,0.311,2000,deka
